Date,Open,High,Low,Close,Adj Close,Volume
2018-11-14,1935.900024,1935.900024,1872.500000,1880.550049,1747.696167,150552
2018-11-15,1869.000000,1898.949951,1860.000000,1865.500000,1733.708984,367665
2018-11-16,1889.900024,1898.550049,1868.000000,1882.250000,1749.275513,315475
2018-11-19,1896.000000,1907.000000,1867.500000,1902.050049,1767.676636,62108
2018-11-20,1903.000000,1905.949951,1875.099976,1877.750000,1745.093628,67206
2018-11-21,1873.000000,1873.050049,1802.000000,1811.750000,1683.756348,452436
2018-11-22,1822.449951,1847.099976,1810.400024,1815.250000,1687.008911,157701
2018-11-26,1822.900024,1859.500000,1787.000000,1846.099976,1715.679565,171396
2018-11-27,1865.000000,1893.500000,1834.599976,1888.349976,1754.944702,130220
2018-11-28,1897.000000,1982.150024,1883.900024,1976.550049,1836.913696,778970
2018-11-29,2000.000000,2000.000000,1943.650024,1959.449951,1821.021606,193279
2018-11-30,1960.250000,1989.400024,1960.250000,1970.599976,1831.383911,116167
2018-12-03,1980.099976,1990.000000,1969.050049,1982.199951,1842.164551,73374
2018-12-04,1983.000000,2019.300049,1971.500000,2009.400024,1867.442993,164306
2018-12-05,2009.400024,2017.500000,1985.000000,2006.099976,1864.375977,127987
2018-12-06,2000.000000,2017.949951,1981.250000,1991.750000,1851.039917,111506
2018-12-07,1991.750000,2003.849976,1975.000000,1995.949951,1854.943115,101524
2018-12-10,1979.000000,2009.900024,1962.050049,1974.900024,1835.380249,97246
2018-12-11,1973.500000,2009.699951,1961.150024,1998.349976,1857.173706,100894
2018-12-12,1998.349976,2022.050049,1987.099976,2018.699951,1876.085938,466804
2018-12-13,2020.000000,2028.400024,1975.000000,1983.650024,1843.512085,157492
2018-12-14,1995.000000,1995.000000,1975.650024,1989.250000,1848.716431,76627
2018-12-17,1990.150024,2003.000000,1985.500000,1993.250000,1852.433960,62958
2018-12-18,1999.500000,2001.949951,1975.099976,1987.699951,1847.275879,76444
2018-12-19,1985.000000,1985.000000,1960.000000,1967.199951,1828.224243,123115
2018-12-20,1965.000000,1975.449951,1947.000000,1956.349976,1818.140625,143401
2018-12-21,1949.900024,1950.000000,1890.000000,1897.250000,1763.215942,167447
2018-12-24,1901.000000,1938.000000,1901.000000,1915.550049,1780.223267,132496
2018-12-26,1916.000000,1917.949951,1872.000000,1889.500000,1756.013550,111886
2018-12-27,1909.900024,1940.099976,1892.349976,1909.449951,1774.553955,146915
2018-12-28,1909.449951,1921.000000,1893.750000,1895.800049,1761.868408,178358
2018-12-31,1901.000000,1910.150024,1887.000000,1893.550049,1759.777588,155314
2019-01-01,1905.000000,1909.000000,1885.099976,1902.349976,1767.955444,144685
2019-01-02,1907.900024,1933.000000,1900.550049,1923.150024,1787.286133,145042
2019-01-03,1913.500000,1944.000000,1891.699951,1896.449951,1762.472412,155018
2019-01-04,1901.000000,1901.050049,1841.500000,1873.949951,1741.562256,320877
2019-01-07,1891.099976,1909.000000,1880.250000,1896.650024,1762.658325,98867
